# Column  0 : IMF
# Column  1 : Slope
# Column  2 : [M/H]
# Column  3 : Age (Gyr)
# Column  4 : [a/Fe]
# Column  5 : M(*+remn)
KU	1.30	-1.2642	7.0000	0.0	0.5909
KU	1.30	-1.2642	7.5000	0.0	0.5890
KU	1.30	-1.2642	8.0000	0.0	0.5873
KU	1.30	-1.2642	8.5000	0.0	0.5858
KU	1.30	-1.2642	9.0000	0.0	0.5844
KU	1.30	-1.2642	9.5000	0.0	0.5831
KU	1.30	-1.2642	10.0000	0.0	0.5819
KU	1.30	-1.2642	10.5000	0.0	0.5808
KU	1.30	-1.2642	11.0000	0.0	0.5797
KU	1.30	-1.2642	11.5000	0.0	0.5787
KU	1.30	-1.2642	12.0000	0.0	0.5759
KU	1.30	-1.2642	12.5000	0.0	0.5731
KU	1.30	-1.2642	13.0000	0.0	0.5703
KU	1.30	-1.2642	13.5000	0.0	0.5675
KU	1.30	-1.2642	14.0000	0.0	0.5647
KU	1.30	-0.9614	0.0300	0.0	0.8395
KU	1.30	-0.9614	0.0400	0.0	0.8244
KU	1.30	-0.9614	0.0500	0.0	0.8132
KU	1.30	-0.9614	0.0600	0.0	0.8044
KU	1.30	-0.9614	0.0700	0.0	0.7973
KU	1.30	-0.9614	0.0800	0.0	0.7914
KU	1.30	-0.9614	0.0900	0.0	0.7861
KU	1.30	-0.9614	0.1000	0.0	0.7814
KU	1.30	-0.9614	0.1500	0.0	0.7625
KU	1.30	-0.9614	0.2000	0.0	0.7484
KU	1.30	-0.9614	0.2500	0.0	0.7371
KU	1.30	-0.9614	0.3000	0.0	0.7278
KU	1.30	-0.9614	0.3500	0.0	0.7204
KU	1.30	-0.9614	0.4000	0.0	0.7141
KU	1.30	-0.9614	0.4500	0.0	0.7085
KU	1.30	-0.9614	0.5000	0.0	0.7034
KU	1.30	-0.9614	0.6000	0.0	0.6952
KU	1.30	-0.9614	0.7000	0.0	0.6882
KU	1.30	-0.9614	0.8000	0.0	0.6822
KU	1.30	-0.9614	0.9000	0.0	0.6768
KU	1.30	-0.9614	1.0000	0.0	0.6720
KU	1.30	-0.9614	1.2500	0.0	0.6582
KU	1.30	-0.9614	1.5000	0.0	0.6483
KU	1.30	-0.9614	1.7500	0.0	0.6406
KU	1.30	-0.9614	2.0000	0.0	0.6353
KU	1.30	-0.9614	2.2500	0.0	0.6307
KU	1.30	-0.9614	2.5000	0.0	0.6265
KU	1.30	-0.9614	2.7500	0.0	0.6229
KU	1.30	-0.9614	3.0000	0.0	0.6199
KU	1.30	-0.9614	3.2500	0.0	0.6171
KU	1.30	-0.9614	3.5000	0.0	0.6145
KU	1.30	-0.9614	3.7500	0.0	0.6122
KU	1.30	-0.9614	4.0000	0.0	0.6101
KU	1.30	-0.9614	4.5000	0.0	0.6063
KU	1.30	-0.9614	5.0000	0.0	0.6030
KU	1.30	-0.9614	5.5000	0.0	0.6001
KU	1.30	-0.9614	6.0000	0.0	0.5975
KU	1.30	-0.9614	6.5000	0.0	0.5952
KU	1.30	-0.9614	7.0000	0.0	0.5931
KU	1.30	-0.9614	7.5000	0.0	0.5912
KU	1.30	-0.9614	8.0000	0.0	0.5894
KU	1.30	-0.9614	8.5000	0.0	0.5878
KU	1.30	-0.9614	9.0000	0.0	0.5863
KU	1.30	-0.9614	9.5000	0.0	0.5850
KU	1.30	-0.9614	10.0000	0.0	0.5837
KU	1.30	-0.9614	10.5000	0.0	0.5826
KU	1.30	-0.9614	11.0000	0.0	0.5815
KU	1.30	-0.9614	11.5000	0.0	0.5805
KU	1.30	-0.9614	12.0000	0.0	0.5795
KU	1.30	-0.9614	12.5000	0.0	0.5786
KU	1.30	-0.9614	13.0000	0.0	0.5759
KU	1.30	-0.9614	13.5000	0.0	0.5732
KU	1.30	-0.9614	14.0000	0.0	0.5704
KU	1.30	-0.6575	0.0300	0.0	0.8396
KU	1.30	-0.6575	0.0400	0.0	0.8247
KU	1.30	-0.6575	0.0500	0.0	0.8137
KU	1.30	-0.6575	0.0600	0.0	0.8051
KU	1.30	-0.6575	0.0700	0.0	0.7980
KU	1.30	-0.6575	0.0800	0.0	0.7922
KU	1.30	-0.6575	0.0900	0.0	0.7870
KU	1.30	-0.6575	0.1000	0.0	0.7823
KU	1.30	-0.6575	0.1500	0.0	0.7636
KU	1.30	-0.6575	0.2000	0.0	0.7503
KU	1.30	-0.6575	0.2500	0.0	0.7398
KU	1.30	-0.6575	0.3000	0.0	0.7312
KU	1.30	-0.6575	0.3500	0.0	0.7239
KU	1.30	-0.6575	0.4000	0.0	0.7181
KU	1.30	-0.6575	0.4500	0.0	0.7129
KU	1.30	-0.6575	0.5000	0.0	0.7082
KU	1.30	-0.6575	0.6000	0.0	0.7001
KU	1.30	-0.6575	0.7000	0.0	0.6933
KU	1.30	-0.6575	0.8000	0.0	0.6874
KU	1.30	-0.6575	0.9000	0.0	0.6821
KU	1.30	-0.6575	1.0000	0.0	0.6772
KU	1.30	-0.6575	1.2500	0.0	0.6651
KU	1.30	-0.6575	1.5000	0.0	0.6530
KU	1.30	-0.6575	1.7500	0.0	0.6454
KU	1.30	-0.6575	2.0000	0.0	0.6393
KU	1.30	-0.6575	2.2500	0.0	0.6348
KU	1.30	-0.6575	2.5000	0.0	0.6308
KU	1.30	-0.6575	2.7500	0.0	0.6272
KU	1.30	-0.6575	3.0000	0.0	0.6239
KU	1.30	-0.6575	3.2500	0.0	0.6211
KU	1.30	-0.6575	3.5000	0.0	0.6185
KU	1.30	-0.6575	3.7500	0.0	0.6161
KU	1.30	-0.6575	4.0000	0.0	0.6139
KU	1.30	-0.6575	4.5000	0.0	0.6102
KU	1.30	-0.6575	5.0000	0.0	0.6068
KU	1.30	-0.6575	5.5000	0.0	0.6038
KU	1.30	-0.6575	6.0000	0.0	0.6012
KU	1.30	-0.6575	6.5000	0.0	0.5989
KU	1.30	-0.6575	7.0000	0.0	0.5968
KU	1.30	-0.6575	7.5000	0.0	0.5948
KU	1.30	-0.6575	8.0000	0.0	0.5930
KU	1.30	-0.6575	8.5000	0.0	0.5913
KU	1.30	-0.6575	9.0000	0.0	0.5898
KU	1.30	-0.6575	9.5000	0.0	0.5883
KU	1.30	-0.6575	10.0000	0.0	0.5870
KU	1.30	-0.6575	10.5000	0.0	0.5858
KU	1.30	-0.6575	11.0000	0.0	0.5846
KU	1.30	-0.6575	11.5000	0.0	0.5836
KU	1.30	-0.6575	12.0000	0.0	0.5826
KU	1.30	-0.6575	12.5000	0.0	0.5817
KU	1.30	-0.6575	13.0000	0.0	0.5808
KU	1.30	-0.6575	13.5000	0.0	0.5799
KU	1.30	-0.6575	14.0000	0.0	0.5791
KU	1.30	-0.3512	0.0300	0.0	0.8398
KU	1.30	-0.3512	0.0400	0.0	0.8253
KU	1.30	-0.3512	0.0500	0.0	0.8145
KU	1.30	-0.3512	0.0600	0.0	0.8061
KU	1.30	-0.3512	0.0700	0.0	0.7992
KU	1.30	-0.3512	0.0800	0.0	0.7935
KU	1.30	-0.3512	0.0900	0.0	0.7884
KU	1.30	-0.3512	0.1000	0.0	0.7839
KU	1.30	-0.3512	0.1500	0.0	0.7662
KU	1.30	-0.3512	0.2000	0.0	0.7539
KU	1.30	-0.3512	0.2500	0.0	0.7447
KU	1.30	-0.3512	0.3000	0.0	0.7371
KU	1.30	-0.3512	0.3500	0.0	0.7307
KU	1.30	-0.3512	0.4000	0.0	0.7252
KU	1.30	-0.3512	0.4500	0.0	0.7205
KU	1.30	-0.3512	0.5000	0.0	0.7163
KU	1.30	-0.3512	0.6000	0.0	0.7088
KU	1.30	-0.3512	0.7000	0.0	0.7024
KU	1.30	-0.3512	0.8000	0.0	0.6968
KU	1.30	-0.3512	0.9000	0.0	0.6917
KU	1.30	-0.3512	1.0000	0.0	0.6872
KU	1.30	-0.3512	1.2500	0.0	0.6771
KU	1.30	-0.3512	1.5000	0.0	0.6659
KU	1.30	-0.3512	1.7500	0.0	0.6567
KU	1.30	-0.3512	2.0000	0.0	0.6508
KU	1.30	-0.3512	2.2500	0.0	0.6457
KU	1.30	-0.3512	2.5000	0.0	0.6418
KU	1.30	-0.3512	2.7500	0.0	0.6385
KU	1.30	-0.3512	3.0000	0.0	0.6354
KU	1.30	-0.3512	3.2500	0.0	0.6327
KU	1.30	-0.3512	3.5000	0.0	0.6301
KU	1.30	-0.3512	3.7500	0.0	0.6279
KU	1.30	-0.3512	4.0000	0.0	0.6258
KU	1.30	-0.3512	4.5000	0.0	0.6220
KU	1.30	-0.3512	5.0000	0.0	0.6188
KU	1.30	-0.3512	5.5000	0.0	0.6160
KU	1.30	-0.3512	6.0000	0.0	0.6135
KU	1.30	-0.3512	6.5000	0.0	0.6112
KU	1.30	-0.3512	7.0000	0.0	0.6091
KU	1.30	-0.3512	7.5000	0.0	0.6072
KU	1.30	-0.3512	8.0000	0.0	0.6054
