galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
1831,1.5344E-18,8.4795E-21,1.3955E-18,1.0283E-20,1.2245E-18,6.7666E-21,1.1459E-18,6.3325E-21,1.4586E-18,6.7172E-21,2.0061E-18,9.2383E-21,4.2889E-18,7.9004E-21,1.667E-18,4.6062E-21,1.2964E-18,2.3881E-21,1.9478E-18,3.588E-21,3.6639E-18,3.3746E-21,4.0322E-18,3.7138E-21,0.09
1832,3.9077E-19,1.1877E-20,3.5475E-19,1.3069E-20,2.8544E-19,7.3613E-21,2.8915E-19,8.2558E-21,4.5912E-19,1.0149E-20,7.2497E-19,1.5358E-20,1.5993E-18,1.3257E-20,4.5533E-19,7.1293E-21,3.7977E-19,3.4978E-21,6.7908E-19,5.0037E-21,1.2987E-18,5.9809E-21,1.5428E-18,5.6841E-21,0.09
1833,1.1875E-18,2.625E-20,1.1289E-18,3.0152E-20,9.5202E-19,2.1044E-20,9.1168E-19,1.8473E-20,1.1093E-18,2.2477E-20,1.5383E-18,2.9754E-20,3.1063E-18,2.5749E-20,1.2973E-18,1.6728E-20,1.0052E-18,8.3323E-21,1.4731E-18,9.4977E-21,2.6366E-18,1.2142E-20,2.9474E-18,1.3573E-20,0.09
1834,9.6E-21,6.9851E-22,7.3159E-21,7.6816E-22,6.703E-21,4.5068E-22,7.404E-21,5.3191E-22,2.2012E-20,8.7179E-22,5.6062E-20,1.8072E-21,1.7859E-19,1.6449E-21,1.2597E-20,4.2929E-22,1.4923E-20,2.8865E-22,5.0988E-20,5.1658E-22,1.1997E-19,7.7347E-22,1.8192E-19,8.3775E-22,0.09
1835,8.1774E-19,2.1842E-20,7.6176E-19,2.5258E-20,6.909E-19,1.8454E-20,5.9513E-19,1.754E-20,8.8433E-19,1.7919E-20,1.2913E-18,3.0922E-20,2.9202E-18,2.4207E-20,8.7461E-19,1.2083E-20,7.2948E-19,6.7188E-21,1.2275E-18,9.0444E-21,2.3368E-18,1.2913E-20,2.7785E-18,1.0236E-20,0.09
1836,1.8341E-19,3.8853E-21,1.3521E-19,4.1097E-21,1.0285E-19,2.7472E-21,1.1929E-19,2.7469E-21,3.1961E-19,4.4156E-21,5.5644E-19,6.6626E-21,1.4529E-18,6.6906E-21,2.5178E-19,2.5509E-21,2.2984E-19,1.4818E-21,5.1787E-19,1.9079E-21,1.082E-18,2.9896E-21,1.4502E-18,4.007E-21,0.09
1837,5.947E-21,1.205E-22,4.4699E-21,1.2762E-22,3.3411E-21,7.6933E-23,5.0991E-21,1.0802E-22,3.4857E-20,2.5684E-22,1.4135E-19,6.5094E-22,4.7413E-19,8.7338E-22,8.0519E-21,7.416E-23,2.045E-20,7.5341E-23,1.1596E-19,2.136E-22,2.9888E-19,2.7528E-22,5.1987E-19,4.7882E-22,0.09
1838,1.9132E-20,7.577E-22,1.6678E-20,9.0632E-22,1.6075E-20,-999.0,2.1725E-20,7.0032E-22,1.0013E-19,1.5678E-21,4.3147E-19,3.5766E-21,1.5225E-18,4.2068E-21,2.1585E-20,4.7713E-22,5.9177E-20,4.3603E-22,3.6388E-19,1.0054E-21,8.8258E-19,1.6258E-21,1.6329E-18,1.5039E-21,0.09
1839,1.7163E-20,3.7939E-22,1.1487E-20,3.2797E-22,8.8511E-21,2.2826E-22,1.0486E-20,2.6076E-22,5.0652E-20,5.5983E-22,1.3237E-19,1.0973E-21,4.3151E-19,1.1923E-21,2.7453E-20,2.7814E-22,3.2553E-20,-999.0,1.1455E-19,3.1651E-22,2.8457E-19,5.2421E-22,4.5268E-19,4.1694E-22,0.09
1840,5.2597E-19,8.7198E-21,4.3547E-19,9.2249E-21,3.7754E-19,6.259E-21,3.7719E-19,6.6007E-21,6.4056E-19,7.6697E-21,1.0798E-18,1.3924E-20,2.7025E-18,1.2445E-20,6.1568E-19,5.1036E-21,5.1542E-19,2.8483E-21,1.0274E-18,3.7852E-21,2.0557E-18,5.6801E-21,2.6507E-18,4.8827E-21,0.09
1841,6.2333E-19,9.1857E-21,5.1513E-19,9.0146E-21,4.4088E-19,6.0909E-21,4.3203E-19,6.7646E-21,7.1239E-19,8.5298E-21,1.1249E-18,1.2433E-20,2.659E-18,9.7961E-21,7.0781E-19,5.2154E-21,5.9145E-19,2.7237E-21,1.0703E-18,-999.0,2.1514E-18,5.9445E-21,2.5207E-18,4.6433E-21,0.09
1842,2.8305E-20,1.5642E-22,2.0695E-20,1.7154E-22,1.6198E-20,1.1935E-22,1.8649E-20,1.3741E-22,5.1601E-20,1.901E-22,9.9691E-20,2.7546E-22,2.7281E-19,2.5126E-22,3.8006E-20,1.0502E-22,3.6801E-20,6.7789E-23,9.2354E-20,8.5061E-23,2.0261E-19,1.8661E-22,2.7231E-19,2.508E-22,0.09
1843,1.503E-18,2.7687E-20,1.3188E-18,3.5225E-20,1.1603E-18,2.2442E-20,1.066E-18,2.2583E-20,1.2888E-18,2.6114E-20,1.6345E-18,3.3119E-20,3.4117E-18,2.5138E-20,1.6046E-18,1.7735E-20,1.1928E-18,9.8876E-21,1.7099E-18,1.1024E-20,3.0239E-18,1.3926E-20,3.2372E-18,1.1926E-20,0.09
1844,2.0839E-19,3.4548E-21,1.7032E-19,3.6081E-21,1.4766E-19,2.4481E-21,1.5405E-19,2.2702E-21,2.51E-19,3.2365E-21,4.1848E-19,5.0106E-21,9.3513E-19,4.3065E-21,2.3729E-19,1.9669E-21,2.0459E-19,-999.0,3.8875E-19,1.4322E-21,7.3599E-19,2.0336E-21,9.2741E-19,1.7084E-21,0.09
1845,8.0978E-21,2.3121E-22,6.014E-21,2.1603E-22,4.293E-21,1.3839E-22,5.5051E-21,1.5718E-22,2.9893E-20,3.3039E-22,8.9529E-20,7.4214E-22,2.9755E-19,8.2217E-22,1.3145E-20,1.5739E-22,1.8585E-20,1.1982E-22,7.7262E-20,2.1348E-22,1.9194E-19,3.5357E-22,3.206E-19,2.9528E-22,0.09
1846,8.1503E-19,6.756E-21,7.5783E-19,8.3758E-21,6.9306E-19,5.745E-21,7.0335E-19,5.8303E-21,1.0308E-18,6.6458E-21,1.986E-18,1.0975E-20,4.4337E-18,8.1673E-21,8.3478E-19,4.6132E-21,8.3324E-19,2.3023E-21,1.8046E-18,3.3241E-21,3.3664E-18,3.1006E-21,4.3769E-18,4.0313E-21,0.09
1847,1.1613E-19,1.0054E-20,8.1387E-20,1.0869E-20,6.2482E-20,7.9416E-21,1.0077E-19,6.9613E-21,2.2108E-19,1.4254E-20,4.6618E-19,2.1039E-20,1.342E-18,2.1012E-20,1.5565E-19,7.168E-21,1.4933E-19,4.1262E-21,4.1971E-19,6.5717E-21,9.1149E-19,1.0074E-20,1.3544E-18,1.1227E-20,0.09
1848,5.7639E-20,7.4322E-22,4.0357E-20,7.0623E-22,3.2293E-20,4.7589E-22,3.8434E-20,4.9559E-22,1.0469E-19,8.6783E-22,1.9875E-19,1.2814E-21,5.4792E-19,1.5139E-21,8.0448E-20,4.4457E-22,7.3437E-20,2.7055E-22,1.821E-19,3.3544E-22,3.9148E-19,7.2114E-22,5.5554E-19,5.1167E-22,0.09
1849,2.6866E-21,2.0785E-22,1.7523E-21,2.3079E-22,1.2179E-21,1.346E-22,2.038E-21,1.5767E-22,1.1282E-20,4.0527E-22,5.1286E-20,9.4472E-22,2.0324E-19,1.1231E-21,3.7566E-21,1.557E-22,6.8802E-21,-999.0,4.1649E-20,-999.0,1.1535E-19,4.2495E-22,2.2449E-19,6.2029E-22,0.09
1850,3.6985E-20,1.2263E-21,3.0763E-20,1.5017E-21,2.6868E-20,9.4035E-22,2.5493E-20,9.627E-22,4.4589E-20,1.232E-21,8.2876E-20,2.061E-21,2.15E-19,1.7822E-21,4.0554E-20,7.4702E-22,3.6444E-20,4.3636E-22,8.3489E-20,6.9207E-22,1.6566E-19,9.155E-22,2.1381E-19,9.8463E-22,0.09
1851,5.2542E-19,3.0488E-20,5.1299E-19,4.0161E-20,5.1299E-19,2.5041E-20,5.1869E-19,2.8186E-20,8.9147E-19,3.7769E-20,1.8954E-18,7.5067E-20,3.5951E-18,5.2979E-20,3.982E-19,1.7971E-20,6.8251E-19,1.2572E-20,1.6387E-18,1.9621E-20,3.0068E-18,2.4924E-20,3.5687E-18,2.9582E-20,0.09
1852,3.8927E-20,6.4895E-21,3.4662E-20,8.3324E-21,2.4269E-20,5.0741E-21,2.553E-20,5.3142E-21,1.403E-19,1.1113E-20,4.1101E-19,2.4985E-20,1.5313E-18,2.6797E-20,4.6201E-20,4.0425E-21,7.309E-20,3.0293E-21,3.7141E-19,7.1837E-21,9.0169E-19,1.0796E-20,1.6288E-18,1.3501E-20,0.09
1853,9.2154E-19,1.1883E-20,8.2057E-19,1.5871E-20,7.3742E-19,1.0188E-20,7.0035E-19,1.0321E-20,9.3695E-19,1.2081E-20,1.5322E-18,1.8346E-20,3.7095E-18,1.3666E-20,1.0114E-18,8.3837E-21,8.123E-19,3.7408E-21,1.4686E-18,5.4107E-21,2.8165E-18,7.7824E-21,3.6151E-18,6.6592E-21,0.09
1854,1.582E-19,1.3114E-21,1.4942E-19,1.6515E-21,1.3256E-19,1.2209E-21,1.2753E-19,1.0571E-21,1.8064E-19,1.331E-21,3.3699E-19,1.8623E-21,8.5273E-19,2.3562E-21,1.7685E-19,8.1444E-22,1.522E-19,4.2054E-22,3.1799E-19,5.8576E-22,6.2003E-19,1.1421E-21,8.4103E-19,7.7462E-22,0.09
1855,1.7087E-20,2.3606E-22,1.0382E-20,2.4861E-22,8.8606E-21,1.3874E-22,1.0526E-20,1.6481E-22,6.1697E-20,3.4095E-22,1.9946E-19,9.1856E-22,7.2288E-19,6.6579E-22,2.3827E-20,1.7556E-22,3.7728E-20,1.39E-22,1.7182E-19,-999.0,4.5359E-19,-999.0,7.7244E-19,7.1144E-22,0.09
1856,4.3843E-19,1.6152E-21,3.5801E-19,1.6487E-21,3.1268E-19,1.1519E-21,3.1067E-19,1.1445E-21,5.1085E-19,1.4115E-21,7.626E-19,2.1071E-21,1.7632E-18,1.6239E-21,5.0897E-19,9.3757E-22,4.1562E-19,3.828E-22,7.3501E-19,6.7697E-22,1.4187E-18,1.3067E-21,1.6994E-18,1.5652E-21,0.09
1857,4.7377E-19,1.3527E-20,4.0176E-19,1.4431E-20,3.5088E-19,9.6953E-21,3.1766E-19,8.7773E-21,5.5458E-19,1.1748E-20,7.4604E-19,1.5804E-20,1.6564E-18,1.373E-20,5.6437E-19,7.7971E-21,4.389E-19,4.0424E-21,7.0724E-19,5.2111E-21,1.3181E-18,7.2844E-21,1.595E-18,7.3453E-21,0.09
1858,4.3618E-19,1.4462E-20,3.8518E-19,1.8093E-20,3.5716E-19,1.1184E-20,3.2126E-19,1.2132E-20,5.5624E-19,1.4345E-20,9.6663E-19,2.3148E-20,2.2996E-18,2.3299E-20,5.4308E-19,9.5036E-21,4.4798E-19,4.9513E-21,8.8077E-19,7.3009E-21,1.7541E-18,9.6937E-21,2.2535E-18,1.0378E-20,0.09
1859,1.7986E-21,1.1762E-22,1.0888E-21,1.2836E-22,1.066E-21,9.0325E-23,1.2194E-21,8.1987E-23,3.9423E-21,1.5613E-22,9.857E-21,2.8144E-22,3.0856E-20,3.1262E-22,2.3086E-21,7.8672E-23,2.5712E-21,4.9732E-23,8.5772E-21,8.6899E-23,2.033E-20,1.3107E-22,3.2192E-20,1.4825E-22,0.09
1860,7.9842E-19,2.2061E-21,7.1686E-19,2.641E-21,6.2782E-19,1.7347E-21,6.0455E-19,1.6704E-21,7.5341E-19,2.0818E-21,1.0201E-18,2.8186E-21,2.151E-18,1.9811E-21,8.7465E-19,1.6112E-21,6.7396E-19,6.2074E-22,9.9869E-19,9.1983E-22,1.8173E-18,1.6738E-21,2.0428E-18,1.8815E-21,0.09
1861,6.1536E-21,1.2469E-22,3.9621E-21,1.1678E-22,2.9453E-21,7.5956E-23,3.8719E-21,8.9155E-23,1.7407E-20,1.9239E-22,4.4538E-20,3.6919E-22,1.5147E-19,4.1853E-22,9.203E-21,8.4763E-23,1.1239E-20,5.1758E-23,3.9914E-20,1.1029E-22,1.01E-19,1.8605E-22,1.5658E-19,1.4421E-22,0.09
1862,7.8117E-21,4.4608E-22,7.085E-21,5.2857E-22,7.6338E-21,3.3749E-22,6.3204E-21,3.4346E-22,1.2358E-20,4.439E-22,3.1706E-20,9.9288E-22,9.3744E-20,9.4975E-22,8.1949E-21,2.4908E-22,9.6994E-21,1.4294E-22,3.0335E-20,2.5146E-22,6.2337E-20,3.4448E-22,9.4177E-20,4.337E-22,0.09
1863,2.2375E-19,1.7723E-20,2.3365E-19,2.3026E-20,2.0501E-19,1.5294E-20,1.9869E-19,1.4823E-20,4.3069E-19,2.3008E-20,9.1152E-19,4.1138E-20,2.4331E-18,4.0338E-20,2.127E-19,1.0579E-20,2.8039E-19,6.4563E-21,8.4678E-19,1.1699E-20,1.674E-18,-999.0,2.4489E-18,1.8044E-20,0.09
1864,3.2038E-20,1.4754E-22,2.7319E-20,1.5097E-22,2.3316E-20,1.0738E-22,2.375E-20,1.0937E-22,4.1387E-20,1.5247E-22,7.4483E-20,2.0581E-22,1.8778E-19,1.7296E-22,3.6784E-20,1.0164E-22,3.2754E-20,6.0334E-23,6.9897E-20,6.4378E-23,1.4049E-19,1.294E-22,1.8538E-19,1.7074E-22,0.09
1865,2.7691E-19,1.1987E-20,2.5254E-19,1.3026E-20,1.8999E-19,8.7494E-21,2.0794E-19,8.4268E-21,3.087E-19,-999.0,4.1071E-19,1.6644E-20,9.0852E-19,1.2552E-20,3.6102E-19,8.3129E-21,2.5558E-19,3.531E-21,3.9915E-19,4.7792E-21,7.3847E-19,6.1214E-21,8.7083E-19,7.2186E-21,0.09
1866,3.348E-20,2.2511E-21,2.1399E-20,2.2271E-21,1.5024E-20,1.3284E-21,2.1557E-20,1.5685E-21,5.4549E-20,2.5623E-21,9.9722E-20,4.0413E-21,2.6668E-19,3.9299E-21,3.8441E-20,1.487E-21,3.5285E-20,8.7747E-22,8.8144E-20,1.2989E-21,1.9733E-19,1.8175E-21,2.7139E-19,1.9997E-21,0.09
1867,3.2054E-20,2.2733E-21,2.5911E-20,2.3149E-21,1.8209E-20,1.4256E-21,2.1953E-20,1.6378E-21,7.7748E-20,3.0076E-21,1.8075E-19,5.4939E-21,5.737E-19,5.284E-21,4.6418E-20,1.4108E-21,5.006E-20,8.7603E-22,1.6761E-19,1.5437E-21,3.8396E-19,2.1219E-21,5.8062E-19,2.6738E-21,0.09
1868,2.1696E-22,-999.0,7.7263E-22,1.6723E-22,4.5748E-22,2.052E-22,8.2713E-22,1.9045E-22,7.1973E-21,5.8998E-22,5.0719E-20,1.8686E-21,2.0662E-19,2.2836E-21,1.2302E-22,-999.0,3.3758E-21,1.5235E-22,4.0029E-20,5.5302E-22,1.0854E-19,8.9968E-22,2.2572E-19,1.2474E-21,0.09
1869,1.7533E-19,1.1304E-21,1.5888E-19,1.317E-21,1.4503E-19,9.3504E-22,1.5257E-19,9.8363E-22,3.2319E-19,1.4883E-21,8.1556E-19,3.0046E-21,2.267E-18,2.088E-21,1.8701E-19,6.8896E-22,2.3543E-19,4.3367E-22,7.3902E-19,6.8067E-22,1.5858E-18,1.4606E-21,2.2712E-18,2.0919E-21,0.09
1870,2.4958E-20,3.2182E-22,1.8433E-20,3.5653E-22,1.5206E-20,2.3808E-22,1.7346E-20,2.3965E-22,4.7908E-20,3.9712E-22,9.8811E-20,7.2807E-22,2.8262E-19,7.8092E-22,3.4834E-20,2.2458E-22,3.3854E-20,1.2472E-22,9.0533E-20,1.6677E-22,1.9788E-19,3.6451E-22,2.9001E-19,2.6711E-22,0.09
1871,9.5731E-19,2.6451E-21,8.4305E-19,3.1059E-21,7.4379E-19,2.0552E-21,7.1294E-19,1.9699E-21,8.5242E-19,2.3553E-21,1.0286E-18,1.8948E-21,2.0392E-18,1.8781E-21,1.0594E-18,9.7573E-22,7.767E-19,7.1537E-22,1.022E-18,9.413E-22,1.8074E-18,1.6647E-21,1.9118E-18,1.7609E-21,0.09
1872,7.8287E-20,7.2105E-22,5.6142E-20,7.2392E-22,4.6956E-20,4.3248E-22,5.6453E-20,4.6796E-22,1.8454E-19,8.4983E-22,4.8138E-19,1.7735E-21,1.353E-18,1.2461E-21,9.7026E-20,4.4682E-22,1.2192E-19,2.2459E-22,4.1504E-19,3.8226E-22,9.3173E-19,8.5815E-22,1.4102E-18,1.2989E-21,0.09
1873,1.0789E-20,6.7571E-22,5.3924E-21,7.0525E-22,4.7971E-21,4.3741E-22,6.0671E-21,4.8615E-22,2.7604E-20,9.1529E-22,5.8909E-20,1.7905E-21,1.7578E-19,1.7809E-21,1.642E-20,4.9908E-22,1.7401E-20,2.8849E-22,5.1639E-20,5.2317E-22,1.2274E-19,7.9132E-22,1.8339E-19,8.4455E-22,0.09
1874,2.8742E-20,4.5002E-22,1.9183E-20,4.0636E-22,1.3631E-20,2.5108E-22,1.7034E-20,2.9809E-22,7.5182E-20,6.232E-22,1.4932E-19,1.1002E-21,4.1967E-19,1.1596E-21,4.7306E-20,3.0499E-22,4.9581E-20,1.8266E-22,1.3731E-19,3.7941E-22,3.0769E-19,5.6678E-22,4.2826E-19,3.9445E-22,0.09
1875,1.7258E-19,3.3379E-21,1.1961E-19,3.6355E-21,9.6334E-20,2.3069E-21,1.0456E-19,2.504E-21,2.9552E-19,4.3549E-21,5.1782E-19,6.677E-21,1.3873E-18,6.3889E-21,2.1988E-19,2.2277E-21,2.0729E-19,1.3365E-21,4.8504E-19,1.787E-21,1.069E-18,2.9538E-21,1.3608E-18,2.5066E-21,0.09
1876,9.7516E-20,1.0778E-21,7.1101E-20,1.3097E-21,5.6582E-20,7.817E-22,6.5445E-20,8.4388E-22,1.7566E-19,1.4561E-21,3.4314E-19,2.2123E-21,9.5736E-19,1.7635E-21,1.2926E-19,8.3339E-22,1.2493E-19,3.452E-22,3.1848E-19,5.8665E-22,6.9996E-19,6.4469E-22,9.5472E-19,8.7933E-22,0.09
1877,4.5122E-20,1.1636E-21,3.2418E-20,1.1943E-21,2.498E-20,8.0524E-22,3.0647E-20,7.9035E-22,8.3403E-20,1.4595E-21,1.7914E-19,2.4749E-21,4.9657E-19,2.2868E-21,5.9045E-20,7.6136E-22,5.91E-20,4.8989E-22,1.601E-19,7.3728E-22,3.604E-19,9.9582E-22,5.0117E-19,1.3848E-21,0.09
1878,9.2212E-21,3.2274E-22,6.2228E-21,3.0377E-22,5.1238E-21,1.982E-22,6.5643E-21,2.0556E-22,3.3728E-20,4.9703E-22,1.1545E-19,1.0633E-21,4.6643E-19,1.2888E-21,1.5177E-20,2.0968E-22,2.132E-20,1.5709E-22,1.013E-19,2.7989E-22,2.7415E-19,5.05E-22,5.0442E-19,4.6458E-22,0.09
1879,5.0945E-21,8.0237E-22,9.6627E-21,1.0324E-21,9.2024E-21,8.73E-22,1.1332E-20,9.3933E-22,7.0844E-20,2.4142E-21,3.64E-19,6.3699E-21,1.3265E-18,7.3304E-21,5.118E-21,4.3839E-22,3.9292E-20,6.8759E-22,2.9943E-19,1.9305E-21,7.4593E-19,2.7481E-21,1.4411E-18,-999.0,0.09
1880,1.1259E-19,7.2587E-22,9.3044E-20,9.4266E-22,8.3693E-20,5.3959E-22,8.7234E-20,6.4277E-22,1.7502E-19,8.06E-22,4.4863E-19,1.6528E-21,1.3301E-18,1.2251E-21,1.2702E-19,4.6798E-22,1.3034E-19,2.401E-22,4.0317E-19,3.7133E-22,8.7234E-19,8.0346E-22,1.3474E-18,1.241E-21,0.09
1881,1.3921E-20,5.6414E-22,8.7429E-21,5.7173E-22,7.1262E-21,3.0192E-22,8.7429E-21,3.6236E-22,3.9378E-20,7.6164E-22,9.3941E-20,1.3844E-21,3.1279E-19,1.4405E-21,2.1284E-20,3.9207E-22,2.5007E-20,2.3032E-22,8.5203E-20,4.7085E-22,2.1128E-19,7.7838E-22,3.2364E-19,8.9424E-22,0.09
1882,2.4897E-20,2.0638E-21,1.3199E-20,2.0788E-21,8.0268E-21,1.3012E-21,1.4459E-20,1.425E-21,5.6098E-20,3.1001E-21,1.1528E-19,5.5211E-21,3.4367E-19,6.0141E-21,3.0885E-20,1.5645E-21,3.273E-20,9.948E-22,9.939E-20,1.6478E-21,2.4646E-19,2.497E-21,3.5591E-19,2.6225E-21,0.09
1883,3.1109E-20,1.0888E-21,1.9485E-20,1.1126E-21,1.562E-20,6.1864E-22,1.9041E-20,7.3657E-22,8.5682E-20,1.5783E-21,1.9574E-19,3.0649E-21,6.4223E-19,2.9576E-21,4.674E-20,8.6099E-22,5.4713E-20,5.0393E-22,1.7885E-19,8.2364E-22,4.5008E-19,1.2436E-21,6.5357E-19,1.2039E-21,0.09
1884,3.5898E-20,4.9595E-21,3.1008E-20,4.5124E-21,1.5257E-20,3.1337E-21,2.5934E-20,3.5829E-21,1.0683E-19,6.9857E-21,2.3285E-19,1.2439E-20,7.7673E-19,1.2877E-20,7.0709E-20,3.1911E-21,6.7216E-20,2.1668E-21,2.11E-19,3.6923E-21,5.2224E-19,5.291E-21,8.0071E-19,6.6373E-21,0.09
1885,2.1875E-20,7.4546E-22,1.44E-20,7.1617E-22,9.9988E-21,4.5125E-22,1.3254E-20,5.1271E-22,6.1652E-20,1.1357E-21,1.3476E-19,1.8617E-21,4.1567E-19,1.9142E-21,3.3787E-20,5.2902E-22,4.0063E-20,3.321E-22,1.2211E-19,5.6233E-22,2.959E-19,8.1761E-22,4.2106E-19,1.1634E-21,0.09
1886,1.1342E-22,3.1339E-24,7.9193E-23,2.9176E-24,6.2501E-23,1.8421E-24,7.3162E-23,2.0889E-24,3.8538E-22,4.6143E-24,1.1789E-21,9.7725E-24,4.2256E-21,1.1676E-23,1.8059E-22,2.1623E-24,2.4361E-22,1.3462E-24,1.0155E-21,2.806E-24,2.6809E-21,4.9385E-24,4.4616E-21,4.1093E-24,0.09
1887,9.7865E-19,1.2619E-20,8.8762E-19,1.6351E-20,8.1027E-19,1.1194E-20,7.7166E-19,1.1372E-20,1.0486E-18,1.3522E-20,1.6913E-18,1.8693E-20,3.9503E-18,1.8192E-20,1.0486E-18,7.7267E-21,8.8599E-19,4.0801E-21,1.6227E-18,5.9781E-21,3.0834E-18,8.5197E-21,3.825E-18,7.0458E-21,0.09
1888,8.4023E-20,1.9347E-21,8.5428E-20,2.2818E-21,8.8389E-20,1.8724E-21,1.0318E-19,1.9007E-21,2.8288E-19,3.1265E-21,9.4623E-19,6.9721E-21,2.7797E-18,7.6806E-21,8.2947E-20,1.146E-21,1.8214E-19,8.3877E-22,8.2111E-19,2.2688E-21,1.7571E-18,3.2367E-21,2.8681E-18,2.6416E-21,0.09
1889,3.2887E-20,4.18E-21,2.2173E-20,4.1457E-21,1.079E-20,2.5938E-21,2.0731E-20,2.7686E-21,8.3066E-20,6.197E-21,2.102E-19,1.2971E-20,7.745E-19,1.1414E-20,4.6326E-20,2.7307E-21,5.3731E-20,1.8311E-21,1.9689E-19,3.6268E-21,5.0006E-19,5.9875E-21,8.0654E-19,6.6856E-21,0.09
1890,1.6974E-20,3.5957E-22,1.1776E-20,3.3622E-22,8.3058E-21,2.0655E-22,1.0399E-20,2.3944E-22,4.9134E-20,5.4305E-22,1.1423E-19,8.4168E-22,3.6592E-19,1.0111E-21,2.7937E-20,2.3158E-22,3.1841E-20,1.4663E-22,1.0303E-19,2.8469E-22,2.4853E-19,4.5781E-22,3.8281E-19,-999.0,0.09
1891,1.2995E-20,1.3046E-21,1.0341E-20,1.2858E-21,4.837E-21,7.6626E-22,6.845E-21,9.3306E-22,3.979E-20,2.0523E-21,1.2399E-19,3.9968E-21,4.2951E-19,4.7471E-21,2.0294E-20,8.7851E-22,2.4287E-20,6.2634E-22,1.019E-19,1.2201E-21,2.6679E-19,1.9658E-21,4.5475E-19,2.513E-21,0.09
1892,9.7241E-21,8.6876E-22,4.5149E-21,8.7742E-22,4.453E-21,5.5368E-22,5.6578E-21,6.6701E-22,2.8777E-20,1.3783E-21,7.8605E-20,2.8235E-21,2.7305E-19,3.0179E-21,1.4503E-20,6.5452E-22,1.742E-20,4.1716E-22,6.6596E-20,8.5872E-22,1.7055E-19,1.2567E-21,2.9584E-19,1.3624E-21,0.09
1893,6.0304E-19,2.7216E-20,5.5201E-19,3.2539E-20,5.2329E-19,2.0725E-20,4.5118E-19,2.1608E-20,5.9916E-19,2.2074E-20,8.9938E-19,3.3963E-20,2.0434E-18,2.823E-20,6.6122E-19,1.5225E-20,5.2765E-19,7.7757E-21,8.526E-19,1.0209E-20,1.6008E-18,1.327E-20,1.955E-18,1.4405E-20,0.09
1894,7.2817E-19,2.012E-21,6.0344E-19,2.2232E-21,5.0563E-19,1.8628E-21,5.1031E-19,1.41E-21,7.9916E-19,2.2082E-21,1.078E-18,2.9787E-21,2.3133E-18,2.1306E-21,8.5395E-19,1.573E-21,6.6533E-19,6.1279E-22,1.0525E-18,9.6942E-22,1.969E-18,1.8135E-21,2.2031E-18,2.0291E-21,0.09
1895,1.4498E-20,2.5371E-22,1.8018E-20,3.4849E-22,2.1247E-20,2.7397E-22,2.5241E-20,3.0222E-22,8.6477E-20,5.5754E-22,3.4174E-19,1.259E-21,1.0807E-18,9.9535E-22,1.1453E-20,1.3713E-22,5.23E-20,1.4451E-22,2.9683E-19,-999.0,6.6329E-19,6.1091E-22,1.1171E-18,1.0289E-21,0.09
1896,1.3474E-19,2.6062E-21,1.1532E-19,3.0802E-21,9.3565E-20,2.0682E-21,9.9888E-20,2.208E-21,1.8772E-19,2.9393E-21,3.6167E-19,4.3304E-21,9.3997E-19,4.3287E-21,1.516E-19,1.536E-21,1.4478E-19,9.3344E-22,3.3567E-19,1.2367E-21,6.8032E-19,1.8798E-21,9.3565E-19,2.5853E-21,0.09
1897,2.5184E-20,2.2499E-21,1.8946E-20,2.4081E-21,8.3468E-21,1.5837E-21,9.5043E-21,1.6895E-21,5.576E-20,3.9031E-21,1.149E-19,6.3496E-21,3.8862E-19,6.4427E-21,3.7078E-20,1.6392E-21,3.6402E-20,1.1064E-21,1.1177E-19,1.75E-21,2.8492E-19,2.8866E-21,4.0693E-19,3.3732E-21,0.09
1898,2.6557E-20,9.0502E-22,2.3003E-20,9.9576E-22,2.0351E-20,6.5603E-22,2.1666E-20,6.9844E-22,3.4339E-20,8.8556E-22,5.8531E-20,1.5094E-21,1.421E-19,1.3088E-21,3.0352E-20,5.8705E-22,2.8248E-20,-999.0,5.5079E-20,4.0583E-22,1.0859E-19,6.0008E-22,1.4118E-19,6.5017E-22,0.09
1899,9.226E-20,5.5233E-21,7.4923E-20,6.2106E-21,6.9665E-20,3.6573E-21,6.3243E-20,4.0774E-21,1.9616E-19,6.6848E-21,4.527E-19,1.2092E-20,1.2924E-18,1.3094E-20,1.3584E-19,3.8784E-21,1.3697E-19,2.1446E-21,3.9356E-19,3.9873E-21,9.0077E-19,5.8075E-21,1.3153E-18,6.057E-21,0.09
1900,4.6153E-20,1.2752E-21,3.8282E-20,1.6219E-21,3.193E-20,9.9988E-22,3.3159E-20,1.0384E-21,3.7826E-20,1.0452E-21,4.3351E-20,1.3176E-21,8.1021E-20,1.194E-21,4.873E-20,7.6299E-22,3.322E-20,3.6716E-22,4.14E-20,4.1943E-22,7.0436E-20,5.1899E-22,7.809E-20,5.7539E-22,0.09
