galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
2078,1.443E-42,6.9E-44,2.452E-42,1.25E-43,3.545E-42,1.15E-43,6.667E-42,1.6E-43,3.233E-41,4.76E-43,3.2569E-40,3.3E-42,1.7187E-39,7.915E-42,6.0E-43,2.4E-44,1.909E-41,1.4E-43,2.2325E-40,8.23E-43,8.8552E-40,2.447E-42,2.0874E-39,3.845E-42,0.05
2079,4.382E-42,4.4E-43,9.464E-42,8.45E-43,1.0737E-41,7.02E-43,1.7413E-41,9.95E-43,7.5452E-41,2.988E-42,5.5471E-40,1.4306E-41,1.9828E-39,3.1046E-41,3.114E-42,1.95E-43,4.5928E-41,7.61E-43,4.0075E-40,4.06E-42,1.1947E-39,9.903E-42,2.2955E-39,1.9028E-41,0.05
2080,4.58E-41,2.151E-42,8.167E-41,3.16E-42,9.4204E-41,2.863E-42,1.3245E-40,3.66E-42,4.876E-40,9.431E-42,3.1598E-39,5.5297E-41,1.0178E-38,9.3744E-41,3.4871E-41,8.67E-43,3.0512E-40,2.81E-42,2.2828E-39,1.2616E-41,6.3047E-39,2.9035E-41,1.1622E-38,5.352E-41,0.05
2081,1.1817E-41,3.38E-43,1.9451E-41,6.26E-43,2.4533E-41,5.2E-43,4.2437E-41,7.43E-43,1.8169E-40,2.008E-42,1.3444E-39,1.2383E-41,4.8813E-39,2.248E-41,7.2E-42,1.39E-43,1.1009E-40,6.08E-43,9.5442E-40,3.516E-42,2.9063E-39,8.031E-42,5.646E-39,1.39E-43,0.05
2082,8.9E-42,4.26E-43,1.3224E-41,8.41E-43,1.9237E-41,6.73E-43,2.8956E-41,9.6E-43,1.0124E-40,2.424E-42,7.7436E-40,1.4977E-41,2.893E-39,2.6646E-41,4.275E-42,1.77E-43,6.4527E-41,6.54E-43,5.5943E-40,3.607E-42,1.6755E-39,7.716E-42,3.3678E-39,1.551E-41,0.05
2083,1.4E-44,2.8E-45,1.7E-44,2.8E-45,5.0E-44,7.0E-45,8.8E-44,1.1E-44,7.78E-43,4.9E-44,8.914E-42,3.12E-43,5.1765E-41,7.62E-43,7.0E-45,1.4E-45,3.94E-43,1.1E-44,5.644E-42,7.3E-44,2.5635E-41,2.35E-43,6.2697E-41,4.62E-43,0.05
2084,2.105E-42,4.18E-43,4.347E-42,9.53E-43,7.829E-42,7.43E-43,9.948E-42,1.42E-42,7.5952E-41,4.966E-42,8.3896E-40,2.6272E-41,4.1586E-39,6.5113E-41,8.03E-43,1.49E-43,4.7791E-41,1.188E-42,5.5226E-40,7.121E-42,2.2602E-39,2.0816E-41,5.1969E-39,3.8292E-41,0.05
2085,1.352E-42,1.58E-43,1.735E-42,2.97E-43,2.742E-42,2.58E-43,4.774E-42,3.43E-43,2.1825E-41,1.045E-42,2.0766E-40,6.503E-42,9.3273E-40,1.3745E-41,4.75E-43,5.3E-44,1.3102E-41,2.65E-43,1.4027E-40,1.55E-42,4.9998E-40,4.605E-42,1.1152E-39,8.217E-42,0.05
2086,2.113E-42,1.06E-43,3.86E-42,1.85E-43,5.343E-42,1.72E-43,9.32E-42,2.41E-43,4.873E-41,7.62E-43,4.9591E-40,5.024E-42,2.7252E-39,1.255E-41,9.98E-43,3.6E-44,2.8249E-41,2.09E-43,3.4088E-40,1.256E-42,1.3849E-39,3.827E-42,3.3037E-39,6.086E-42,0.05
2087,1.4505E-41,4.41E-43,2.5722E-41,7.82E-43,3.332E-41,6.45E-43,5.2955E-41,9.75E-43,2.3223E-40,2.78E-42,1.687E-39,1.5538E-41,6.521E-39,3.003E-41,9.53E-42,1.85E-43,1.4122E-40,7.8E-43,1.2143E-39,3.355E-42,3.7802E-39,1.0445E-41,7.5286E-39,1.3869E-41,0.05
2088,3.78E-43,2.8E-45,5.79E-43,4.2E-45,7.79E-43,4.2E-45,1.198E-42,4.2E-45,4.351E-42,1.3E-44,3.3246E-41,6.2E-44,1.2421E-40,1.15E-43,1.99E-43,1.4E-45,2.707E-42,2.8E-45,2.3755E-41,2.24E-44,7.22E-41,6.6E-44,1.4432E-40,1.33E-43,0.05
2089,1.9604E-41,5.59E-43,2.535E-41,8.17E-43,2.94E-41,7.31E-43,4.1492E-41,9.18E-43,1.2144E-40,2.126E-42,7.0593E-40,1.1053E-41,1.9515E-39,1.7973E-41,1.374E-41,2.28E-43,7.8553E-41,6.52E-43,5.267E-40,2.91E-42,1.267E-39,5.835E-42,2.1916E-39,1.0092E-41,0.05
2090,1.1998E-41,1.54E-43,1.9139E-41,2.65E-43,2.5113E-41,2.31E-43,3.9112E-41,3.24E-43,1.4883E-40,8.23E-43,1.0202E-39,4.699E-42,3.7662E-39,6.938E-42,7.861E-42,6.6E-44,9.2278E-41,2.55E-43,7.3232E-40,2.04E-42,2.2156E-39,2.04E-42,4.3521E-39,4.009E-42,0.05
2091,2.2765E-41,8.59E-43,2.8501E-41,1.391E-42,3.5749E-41,1.152E-42,4.3538E-41,1.404E-42,1.0746E-40,2.97E-42,5.8569E-40,1.4026E-41,1.5954E-39,2.3511E-41,1.6876E-41,4.19E-43,7.566E-41,9.05E-43,4.5885E-40,3.803E-42,1.0541E-39,7.766E-42,1.772E-39,1.3057E-41,0.05
2092,2.8819E-41,1.6E-43,4.2548E-41,2.35E-43,5.332E-41,1.96E-43,7.901E-41,2.91E-43,2.7095E-40,7.48E-43,1.8814E-39,3.465E-42,6.3516E-39,5.85E-42,1.8625E-41,6.9E-44,1.7174E-40,1.58E-43,1.3517E-39,1.244E-42,3.8307E-39,3.528E-42,7.2859E-39,6.711E-42,0.05
2093,8.1E-43,3.2E-44,1.628E-42,5.6E-44,2.133E-42,4.9E-44,3.505E-42,6.7E-44,1.5798E-41,2.03E-43,1.2735E-40,1.173E-42,5.6573E-40,2.605E-42,4.33E-43,1.3E-44,9.293E-42,5.2E-44,8.966E-41,3.31E-43,3.0804E-40,8.5E-43,6.61E-40,1.218E-42,0.05
2094,2.83E-42,3.05E-43,5.98E-42,5.23E-43,7.452E-42,4.53E-43,1.1114E-41,5.94E-43,3.7007E-41,1.67E-42,3.268E-40,8.427E-42,1.1394E-39,1.784E-41,1.593E-42,1.15E-43,2.4383E-41,4.04E-43,2.234E-40,2.263E-42,6.7156E-40,4.948E-42,1.3143E-39,9.684E-42,0.05
2095,3.126E-42,9.0E-44,5.004E-42,1.57E-43,6.87E-42,1.46E-43,1.0485E-41,1.93E-43,4.2165E-41,5.83E-43,3.3462E-40,3.081E-42,1.3273E-39,6.112E-42,1.599E-42,6.57E-43,2.5571E-41,1.42E-43,2.3777E-40,6.57E-43,7.5745E-40,2.094E-42,1.5494E-39,2.854E-42,0.05
2096,1.969E-42,1.06E-43,4.103E-42,1.85E-43,5.252E-42,1.54E-43,9.305E-42,2.4E-43,4.7197E-41,7.38E-43,4.5532E-40,4.613E-42,2.523E-39,9.295E-42,8.63E-43,3.4E-44,2.7512E-41,2.03E-43,3.1269E-40,1.152E-42,1.2797E-39,3.535E-42,3.084E-39,5.681E-42,0.05
2097,2.4858E-41,7.09E-43,4.3077E-41,1.23E-42,5.4683E-41,1.008E-42,8.9095E-41,1.641E-42,3.7072E-40,4.44E-42,2.6635E-39,2.2079E-41,9.9598E-39,4.5867E-41,1.5341E-41,2.69E-43,2.2503E-40,1.243E-42,1.8752E-39,6.908E-42,5.8164E-39,1.6071E-41,1.1531E-38,2.124E-41,0.05
2098,1.969E-42,2.24E-44,3.655E-42,4.3E-44,5.303E-42,3.9E-44,9.29E-42,6.0E-44,4.443E-41,1.64E-43,4.1925E-40,1.159E-42,2.1443E-39,1.974E-42,8.59E-43,8.4E-45,2.6162E-41,4.8E-44,2.9328E-40,4.8E-44,1.1233E-39,4.8E-44,2.5875E-39,2.384E-42,0.05
2099,1.226E-42,2.47E-43,3.272E-42,5.09E-43,4.397E-42,4.74E-43,9.934E-42,7.78E-43,6.3086E-41,2.672E-42,4.8655E-40,1.7925E-41,2.1995E-39,3.444E-41,7.0E-43,9.8E-44,3.3754E-41,7.45E-43,3.4764E-40,3.842E-42,1.2244E-39,7.45E-43,2.5558E-39,1.8832E-41,0.05
2100,5.9714E-41,2.695E-42,9.1468E-41,2.695E-42,1.141E-40,3.889E-42,1.4497E-40,5.074E-42,3.6785E-40,1.1181E-41,2.1187E-39,5.464E-41,5.9166E-39,8.174E-41,5.0825E-41,1.264E-42,2.5379E-40,2.805E-42,1.6028E-39,1.3286E-41,3.8377E-39,3.1812E-41,6.5595E-39,4.8332E-41,0.05
2101,1.6614E-41,9.2E-44,2.5921E-41,1.67E-43,3.3857E-41,1.56E-43,5.1104E-41,2.35E-43,1.8066E-40,4.99E-43,1.3257E-39,2.442E-42,5.0822E-39,4.68E-42,8.897E-42,4.1E-44,1.1284E-40,1.04E-43,9.5335E-40,8.79E-43,2.9353E-39,2.703E-42,5.9437E-39,5.475E-42,0.05
2102,9.184E-42,7.6E-44,1.5396E-41,1.28E-43,2.1195E-41,1.18E-43,3.4787E-41,1.6E-43,1.5004E-40,4.15E-43,1.1766E-39,2.168E-42,4.9183E-39,4.53E-42,4.706E-42,2.7E-44,9.0244E-41,1.67E-43,8.3525E-40,7.7E-43,2.7505E-39,2.534E-42,5.7785E-39,5.322E-42,0.05
2103,1.016E-42,2.4E-44,1.923E-42,4.1E-44,2.772E-42,4.1E-44,4.769E-42,6.2E-44,2.3417E-41,1.72E-43,2.2097E-40,1.017E-42,1.1354E-39,2.091E-42,4.39E-43,8.4E-45,1.3814E-41,5.0E-44,1.5415E-40,5.45E-43,5.9147E-40,5.45E-43,1.365E-39,1.257E-42,0.05
2104,1.0091E-41,8.73E-43,1.9676E-41,1.359E-42,1.592E-41,1.188E-42,2.5372E-41,1.729E-42,1.0943E-40,4.435E-42,8.2479E-40,2.431E-41,3.1882E-39,4.4047E-41,5.119E-42,3.15E-43,7.0525E-41,1.169E-42,5.9476E-40,6.026E-42,1.8773E-39,1.5561E-41,3.7631E-39,2.7727E-41,0.05
2105,3.2443E-41,1.972E-42,4.1718E-41,3.304E-42,5.8874E-41,2.982E-42,7.9346E-41,3.8E-42,2.7614E-40,9.918E-42,1.921E-39,4.6002E-41,5.8013E-39,9.0835E-41,2.0622E-41,8.55E-43,1.7471E-40,2.574E-42,1.3364E-39,1.2309E-41,3.5639E-39,2.9542E-41,6.5332E-39,4.8139E-41,0.05
2106,2.192E-42,3.8E-44,5.974E-42,7.7E-44,9.251E-42,8.5E-44,2.0166E-41,1.3E-43,1.3226E-40,4.88E-43,1.1237E-39,3.105E-42,4.6885E-39,4.319E-42,1.319E-42,1.4E-44,7.5411E-41,1.39E-43,7.6955E-40,7.09E-43,2.656E-39,2.447E-42,5.4129E-39,4.986E-42,0.05
2107,1.1352E-41,6.38E-43,1.9208E-41,1.114E-42,2.5839E-41,1.023E-42,4.3079E-41,1.469E-42,1.6806E-40,4.025E-42,1.203E-39,1.9945E-41,4.4245E-39,3.6676E-41,7.116E-42,2.75E-43,1.0382E-40,9.56E-43,8.5638E-40,4.732E-42,2.6222E-39,1.2076E-41,5.1035E-39,2.3503E-41,0.05
2108,8.633E-42,2.62E-43,1.4893E-41,5.21E-43,1.9597E-41,4.88E-43,3.2254E-41,6.53E-43,1.4079E-40,1.816E-42,1.1497E-39,1.059E-41,4.846E-39,2.2317E-41,4.692E-42,1.12E-43,8.4368E-41,4.67E-43,8.1017E-40,2.239E-42,2.7051E-39,7.475E-42,5.6935E-39,1.0487E-41,0.05
2109,4.153E-42,5.7E-44,1.0301E-41,1.14E-43,1.4645E-41,1.08E-43,3.0597E-41,1.7E-43,1.7542E-40,4.85E-43,1.3718E-39,3.79E-42,6.0825E-39,5.602E-42,2.452E-42,2.24E-44,1.0057E-40,9.2E-44,9.6046E-40,8.84E-43,3.3891E-39,3.122E-42,7.12E-39,6.558E-42,0.05
2110,1.21E-42,4.5E-44,3.564E-42,9.5E-44,5.52E-42,8.7E-44,1.2188E-41,1.57E-43,8.271E-41,6.85E-43,7.2303E-40,3.33E-42,3.0336E-39,5.588E-42,6.53E-43,1.7E-44,4.7029E-41,1.74E-43,4.9381E-40,9.1E-43,1.7233E-39,1.588E-42,3.5218E-39,3.244E-42,0.05
2111,3.133E-42,2.24E-44,5.326E-42,3.9E-44,6.99E-42,3.2E-44,1.2249E-41,5.6E-44,5.3221E-41,1.47E-43,3.884E-40,7.16E-43,1.3832E-39,1.274E-42,2.168E-42,9.8E-45,3.2366E-41,2.9E-44,2.7446E-40,2.52E-43,8.2429E-40,7.6E-43,1.5808E-39,1.456E-42,0.05
2112,7.0E-44,0.0,1.2E-43,1.4E-45,1.54E-43,1.4E-45,2.45E-43,1.4E-45,1.009E-42,2.8E-45,6.53E-42,1.3E-44,2.3385E-41,2.1E-44,4.3E-44,4.2E-45,6.11E-43,0.0,4.757E-42,4.2E-45,1.3859E-41,1.3E-44,2.6974E-41,2.5E-44,0.05
2113,1.679E-42,1.4E-43,2.847E-42,2.62E-43,4.005E-42,2.26E-43,7.121E-42,3.67E-43,3.273E-41,1.085E-42,3.3524E-40,6.484E-42,1.7773E-39,1.6369E-41,7.05E-43,4.9E-44,1.9273E-41,2.84E-43,2.3193E-40,1.71E-42,9.2162E-40,4.245E-42,2.1625E-39,9.959E-42,0.05
2114,1.2137E-41,2.02E-43,2.2003E-41,4.05E-43,3.0513E-41,3.38E-43,5.5372E-41,5.1E-43,2.5733E-40,1.659E-42,1.9701E-39,9.073E-42,7.7357E-39,1.425E-41,7.609E-42,9.1E-44,1.5336E-40,4.23E-43,1.3807E-39,2.543E-42,4.4432E-39,4.092E-42,8.9392E-39,8.233E-42,0.05
2115,3.614E-42,1.14E-43,5.301E-42,2.05E-43,7.753E-42,1.93E-43,1.3071E-41,2.89E-43,5.3446E-41,7.88E-43,4.6807E-40,4.742E-42,2.282E-39,1.0508E-41,1.48E-42,4.1E-44,3.2772E-41,2.12E-43,3.3413E-40,1.23E-42,1.2176E-39,3.365E-42,2.736E-39,5.04E-42,0.05
2116,1.316E-42,9.8E-45,1.904E-42,1.5E-44,2.26E-42,1.4E-44,3.255E-42,2.1E-44,9.802E-42,4.5E-44,5.9777E-41,2.2E-43,1.6941E-40,4.68E-43,9.51E-43,4.2E-45,6.417E-42,1.1E-44,4.4068E-41,4.1E-44,1.0908E-40,1.01E-43,1.899E-40,1.75E-43,0.05
2117,2.3741E-41,1.159E-42,4.1218E-41,1.974E-42,5.0384E-41,1.67E-42,7.577E-41,2.234E-42,2.7918E-40,5.915E-42,1.8962E-39,2.9691E-41,6.384E-39,5.8798E-41,1.5728E-41,4.64E-43,1.731E-40,1.595E-42,1.3611E-39,7.522E-42,3.8574E-39,1.7764E-41,7.2961E-39,3.36E-41,0.05
2118,8.49E-42,5.63E-43,1.156E-41,1.022E-42,1.6045E-41,8.42E-43,2.5997E-41,1.22E-42,8.4126E-41,3.021E-42,5.9667E-40,1.5388E-41,1.7953E-39,2.811E-41,5.939E-42,2.47E-43,5.362E-41,7.9E-43,4.2047E-40,3.873E-42,1.1193E-39,9.278E-42,2.0311E-39,1.4966E-41,0.05
2119,8.335E-42,1.183E-42,1.6786E-41,2.211E-42,2.7223E-41,2.357E-42,3.6722E-41,3.62E-42,2.256E-40,1.2051E-41,2.0499E-39,6.4193E-41,8.244E-39,1.2149E-40,4.174E-42,4.54E-43,1.4313E-40,2.9E-42,1.3757E-39,1.5205E-41,4.8232E-39,3.998E-41,1.0022E-38,7.3841E-41,0.05
2120,5.0862E-41,1.078E-42,7.8994E-41,1.892E-42,9.9814E-41,1.562E-42,1.5761E-40,1.888E-42,5.3603E-40,5.925E-42,3.404E-39,2.8217E-41,1.0824E-38,4.9847E-41,3.7017E-41,4.78E-43,3.3884E-40,1.561E-42,2.5119E-39,6.94E-42,6.7483E-39,1.8646E-41,1.2223E-38,2.2516E-41,0.05
2121,5.06E-43,8.0E-44,1.24E-42,1.86E-43,1.606E-42,1.56E-43,3.379E-42,2.65E-43,1.964E-41,7.6E-43,1.4347E-40,4.624E-42,6.3556E-40,9.366E-42,3.03E-43,3.5E-44,1.0646E-41,9.366E-42,1.0346E-40,2.957E-42,3.5674E-40,2.957E-42,7.3851E-40,5.441E-42,0.05
2122,1.46E-42,1.4E-44,2.486E-42,2.5E-44,3.463E-42,2.24E-44,6.181E-42,3.4E-44,3.1063E-41,1.15E-43,2.5718E-40,7.1E-43,1.0761E-39,9.91E-43,9.04E-43,5.6E-45,1.8274E-41,3.4E-44,1.7858E-40,1.64E-43,6.0678E-40,5.59E-43,1.2538E-39,1.155E-42,0.05
2123,1.513E-42,2.89E-43,4.819E-42,6.61E-43,1.0077E-41,5.76E-43,1.5508E-41,1.086E-42,1.3102E-40,3.982E-42,1.3102E-39,2.293E-41,5.9341E-39,5.4655E-41,7.06E-43,1.0E-43,7.3816E-41,1.02E-42,8.6169E-40,6.349E-42,3.2311E-39,1.7855E-41,6.9847E-39,3.2165E-41,0.05
2124,1.49E-42,2.5E-44,4.095E-42,4.5E-44,6.424E-42,5.3E-44,1.4433E-41,8.0E-44,8.9656E-41,3.31E-43,7.3686E-40,1.358E-42,3.0018E-39,2.765E-42,8.55E-43,8.4E-45,5.1687E-41,9.5E-44,5.079E-40,4.68E-43,1.7178E-39,1.582E-42,3.4688E-39,3.195E-42,0.05
2125,6.8633E-41,1.075E-42,9.8113E-41,1.717E-42,1.1141E-40,1.436E-42,1.6238E-40,1.944E-42,4.8365E-40,4.9E-42,3.0657E-39,2.2589E-41,8.6484E-39,3.9828E-41,4.8188E-41,4.88E-43,3.228E-40,1.19E-42,2.2168E-39,6.125E-42,5.5072E-39,1.0144E-41,9.6146E-39,2.6566E-41,0.05
2126,1.184E-42,1.5E-44,2.002E-42,2.5E-44,2.542E-42,2.4E-44,4.173E-42,3.1E-44,1.7061E-41,9.4E-44,1.1179E-40,5.14E-43,4.0366E-40,7.44E-43,8.56E-43,7.4E-44,1.0337E-41,2.8E-44,8.0688E-41,7.4E-44,2.41E-40,2.21E-43,4.6346E-40,4.27E-43,0.05
2127,4.326E-42,1.28E-43,6.213E-42,1.95E-43,9.448E-42,1.92E-43,1.4484E-41,2.54E-43,5.5067E-41,7.1E-43,4.4595E-40,3.697E-42,1.7902E-39,8.244E-42,2.325E-42,4.8E-44,3.4363E-41,1.9E-43,3.1311E-40,1.153E-42,1.016E-39,2.807E-42,2.0974E-39,3.863E-42,0.05
2128,5.831E-42,3.8E-44,9.25E-42,6.9E-44,1.2375E-41,5.7E-44,1.9077E-41,8.8E-44,6.9652E-41,1.92E-43,5.4017E-40,9.95E-43,2.0069E-39,1.848E-42,3.086E-42,1.4E-44,4.3585E-41,8.0E-44,3.8559E-40,3.55E-43,1.1688E-39,1.076E-42,2.3299E-39,2.145E-42,0.05
2129,1.76E-42,1.7E-44,2.933E-42,2.7E-44,4.25E-42,2.4E-44,6.945E-42,3.8E-44,2.9109E-41,1.08E-43,2.6232E-40,7.24E-43,1.1761E-39,1.083E-42,7.75E-43,5.6E-45,1.7572E-41,3.2E-44,1.8384E-40,1.7E-43,6.3919E-40,5.89E-43,1.3945E-39,1.285E-42,0.05
2130,9.2107E-41,5.09E-43,1.2042E-40,8.87E-43,1.4226E-40,7.86E-43,1.8841E-40,8.67E-43,4.6248E-40,2.13E-42,2.509E-39,9.243E-42,6.3841E-39,1.176E-41,6.7468E-41,2.48E-43,3.2233E-40,5.94E-43,1.8998E-39,1.75E-42,4.2766E-39,3.939E-42,7.1301E-39,6.566E-42,0.05
2131,8.88E-43,1.3E-44,1.708E-42,2.4E-44,2.534E-42,2.4E-44,4.718E-42,3.5E-44,2.629E-41,1.2E-43,2.668E-40,7.37E-43,1.4716E-39,1.355E-42,3.78E-43,4.2E-45,1.5128E-41,2.8E-44,1.8339E-40,1.7E-43,7.4918E-40,6.9E-43,1.779E-39,1.638E-42,0.05
2132,3.7762E-41,3.48E-43,5.3636E-41,5.44E-43,6.6415E-41,4.89E-43,9.6706E-41,6.24E-43,2.994E-40,1.655E-42,1.9101E-39,7.037E-42,5.7685E-39,1.0626E-41,2.7432E-41,1.51E-43,1.9474E-40,3.59E-43,1.3889E-39,1.28E-42,3.6329E-39,3.346E-42,6.5202E-39,6.006E-42,0.05
2133,5.214E-42,2.45E-43,1.4576E-41,5.51E-43,1.876E-41,4.5E-43,3.7431E-41,7.24E-43,1.9518E-40,2.337E-42,1.435E-39,1.3217E-41,5.6447E-39,2.5995E-41,3.83E-42,9.8E-44,1.1336E-40,6.26E-43,1.0038E-39,2.773E-42,3.2692E-39,9.033E-42,6.5049E-39,1.1983E-41,0.05
2134,4.075E-42,7.43E-43,8.681E-42,1.375E-42,1.2525E-41,1.164E-42,2.1765E-41,1.704E-42,1.1297E-40,5.827E-42,9.1149E-40,2.6864E-41,4.0828E-39,6.3926E-41,3.083E-42,2.69E-43,7.1409E-41,1.382E-42,6.6215E-40,1.382E-42,2.2333E-39,1.382E-42,4.9131E-39,3.6201E-41,0.05
2135,1.3635E-41,1.544E-42,2.0074E-41,3.272E-42,3.6226E-41,2.602E-42,6.1523E-41,4.079E-42,3.3407E-40,1.3231E-41,2.5412E-39,7.4895E-41,8.8355E-39,1.2207E-40,8.86E-42,6.61E-43,1.8682E-40,3.097E-42,1.6929E-39,1.5592E-41,5.2557E-39,4.3566E-41,1.0005E-38,7.3722E-41,0.05
2136,1.816E-42,1.4E-44,2.902E-42,2.1E-44,3.875E-42,1.8E-44,6.12E-42,2.8E-44,2.3501E-41,6.4E-44,1.8463E-40,3.4E-43,7.1563E-40,6.59E-43,9.61E-43,4.2E-45,1.445E-41,2.7E-44,1.3119E-40,1.2E-43,4.1104E-40,3.78E-43,8.3462E-40,7.7E-43,0.05
2137,1.944E-42,1.4E-44,3.27E-42,2.4E-44,4.379E-42,2.4E-44,7.016E-42,3.2E-44,2.8903E-41,8.0E-44,2.3001E-40,6.36E-43,9.2927E-40,8.56E-43,1.02E-42,5.6E-45,1.7512E-41,1.7E-44,1.6283E-40,1.7E-44,5.2643E-40,1.7E-44,1.0908E-39,1.005E-42,0.05
2138,5.258E-42,1.6E-43,1.0252E-41,3.03E-43,1.3817E-41,2.8E-43,2.2348E-41,3.91E-43,1.0186E-40,1.313E-42,7.2916E-40,6.044E-42,2.842E-39,1.3088E-41,3.142E-42,6.3E-44,6.212E-41,3.43E-43,5.1907E-40,1.435E-42,1.6475E-39,4.553E-42,3.3207E-39,6.117E-42,0.05
2139,2.9852E-41,1.65E-43,5.1166E-41,3.3E-43,6.531E-41,3.01E-43,1.0004E-40,3.69E-43,4.1094E-40,1.135E-42,2.5644E-39,4.724E-42,8.9491E-39,8.242E-42,1.8137E-41,8.4E-44,2.5014E-40,2.3E-43,1.8853E-39,1.736E-42,5.3528E-39,4.93E-42,1.0313E-38,9.498E-42,0.05
2140,3.5E-42,3.2E-44,6.173E-42,5.7E-44,8.719E-42,5.6E-44,1.4271E-41,7.8E-44,6.1273E-41,2.26E-43,5.6295E-40,1.555E-42,2.6307E-39,2.423E-42,1.564E-42,1.1E-44,3.7057E-41,6.9E-44,3.9561E-40,3.64E-43,1.4128E-39,1.302E-42,3.1396E-39,2.892E-42,0.05
2141,8.088E-42,9.0E-44,1.2938E-41,1.794E-43,1.6806E-41,1.39E-43,2.488E-41,1.84E-43,8.415E-41,5.42E-43,5.9573E-40,2.744E-42,2.2154E-39,4.08E-42,4.379E-42,3.2E-44,5.3143E-41,4.08E-42,4.3197E-40,7.96E-43,1.2961E-39,1.194E-42,2.5838E-39,2.38E-42,0.05
2142,2.7601E-41,1.02E-43,3.7926E-41,1.4E-43,4.5849E-41,1.26E-43,6.4052E-41,1.77E-43,1.8019E-40,3.32E-43,1.0818E-39,1.993E-42,2.9116E-39,2.682E-42,1.9886E-41,3.6E-44,1.2071E-40,1.11E-43,7.9971E-40,7.37E-43,1.906E-39,1.756E-42,3.2549E-39,2.997E-42,0.05
2143,4.9931E-41,2.116E-42,7.6624E-41,3.812E-42,9.8712E-41,3.0E-42,1.5317E-40,4.232E-42,5.7434E-40,1.1638E-41,3.5154E-39,5.828E-41,1.0794E-38,8.9472E-41,3.4513E-41,9.54E-43,3.5414E-40,2.936E-42,2.5631E-39,1.4164E-41,6.7604E-39,3.1133E-41,1.2347E-38,5.6862E-41,0.05
2144,6.487E-42,1.56E-43,1.6734E-41,3.24E-43,2.4011E-41,3.76E-43,4.7996E-41,5.31E-43,2.8262E-40,1.822E-42,2.2888E-39,1.054E-41,9.9267E-39,1.8286E-41,3.726E-42,6.6E-44,1.6278E-40,4.5E-43,1.5878E-39,2.925E-42,5.5771E-39,5.137E-42,1.1641E-38,1.0723E-41,0.05
2145,8.115E-42,6.7E-44,1.143E-41,1.16E-43,1.4062E-41,1.04E-43,2.0553E-41,1.14E-43,6.1668E-41,2.84E-43,3.8235E-40,2.84E-43,1.1078E-39,2.04E-42,5.89E-42,2.7E-44,4.0444E-41,7.4E-44,2.8033E-40,2.58E-43,7.0936E-40,6.53E-43,1.251E-39,2.7E-44,0.05
2146,5.822E-42,4.67E-43,1.0136E-41,7.57E-43,1.1767E-41,6.5E-43,1.919E-41,8.48E-43,7.7673E-41,2.433E-42,4.4531E-40,1.3125E-41,1.5555E-39,2.149E-41,4.05E-42,1.86E-43,4.5234E-41,6.67E-43,3.3563E-40,3.091E-42,9.4594E-40,7.842E-42,1.7744E-39,1.3074E-41,0.05
2147,1.4307E-41,1.32E-43,2.1876E-41,2.21E-43,2.8337E-41,2.35E-43,4.1148E-41,3.03E-43,1.3377E-40,8.62E-43,9.3314E-40,4.298E-42,3.3231E-39,6.121E-42,7.711E-42,5.7E-44,8.5733E-41,2.37E-43,6.785E-40,1.25E-42,1.9658E-39,1.81E-42,3.8472E-39,3.544E-42,0.05
2148,6.29E-43,1.1E-44,1.593E-42,2.5E-44,2.486E-42,2.24E-44,5.305E-42,3.4E-44,3.5213E-41,1.3E-43,3.3877E-40,9.36E-43,1.7215E-39,1.585E-42,3.14E-43,4.2E-45,1.9985E-41,3.6E-44,2.3094E-40,2.13E-43,9.0763E-40,8.37E-43,2.0488E-39,1.888E-42,0.05
2149,1.0643E-41,7.85E-43,1.8873E-41,1.408E-42,2.733E-41,1.309E-42,4.6928E-41,1.729E-42,2.0885E-40,5.387E-42,1.5582E-39,2.8704E-41,6.954E-39,2.8704E-41,5.963E-42,2.97E-43,1.2208E-40,1.462E-42,1.1289E-39,7.278E-42,3.8926E-39,1.7925E-41,8.2611E-39,3.8044E-41,0.05
2150,2.21E-42,1.7E-44,3.094E-42,2.5E-44,3.705E-42,2.4E-44,5.182E-42,2.8E-44,1.4847E-41,6.9E-44,8.9547E-41,3.3E-43,2.4235E-40,4.47E-43,1.603E-42,6.0E-44,9.91E-42,1.8E-44,6.5895E-41,6.0E-44,1.5778E-40,1.46E-43,2.7043E-40,2.5E-43,0.05
2151,2.281E-42,2.24E-44,4.201E-42,4.6E-44,5.934E-42,3.8E-44,1.0096E-41,5.6E-44,4.8775E-41,1.794E-43,4.4279E-40,1.223E-42,2.2982E-39,2.117E-42,9.91E-43,9.8E-45,2.8563E-41,5.3E-44,3.1145E-40,2.87E-43,1.1962E-39,1.101E-42,2.7733E-39,2.555E-42,0.05
2152,6.286E-42,4.1E-44,1.0008E-41,6.4E-44,1.3538E-41,6.2E-44,2.0434E-41,9.4E-44,7.8767E-41,2.17E-43,5.7009E-40,1.05E-42,2.3033E-39,2.122E-42,3.373E-42,1.5E-44,4.83E-41,4.5E-44,4.1262E-40,4.5E-44,1.3048E-39,4.5E-44,2.7036E-39,2.49E-42,0.05
